STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,55.7531,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,53.9599,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,51.9236,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,47.981,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,43.5013,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,72.1515,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,73.9294,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,75.8557,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,77.9759,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,79.7699,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,83.4928,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,87.0738,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,88.1824,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,88.9853,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,62.1729,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,66.1034,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,65.9588,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,67.9417,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,75.6803,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,78.0834,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,81.9114,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,76.31,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,77.6335,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,79.1747,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,79.964,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,77.4253,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,33.8176,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,37.8065,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,54.1226,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,57.5196,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,57.6859,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,59.86,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,66.1099,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,67.6497,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,69.2231,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,66.4069,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,35.6888,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,44.1165,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,57.1492,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,53.6889,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,60.1524,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,25.9501,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,37.1998,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,58.7656,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.2011,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,56.0996,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,46.217525,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,51.48055,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,52.62106,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,55.40377272727272,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,59.321718181818184,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,62.329490909090914,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,65.39230909090908,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,64.86090909090909,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,67.15274545454545,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,69.02850909090908,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,71.42596363636363,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,72.98429999999999,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,73.78971250000001,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EMU,Euro area,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,52.91388,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EMU,Euro area,ITU_DH_INV_COMP,Percentage of individuals using a computer (ITU),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_HH,Percentage of households,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,56.9685294117647,MEAN,Mean,ITU_DH,ITU DataHub,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
